,Company,Bar_Name,Reference_Number,Review_Date,Cocoa_Percentage,Company_Location,Rating,Bean_Type,Country,Flavor_Rating
962,Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad and Tobago,Satisfactory
963,Letterpress,San Andres,1566,2015,70.0,U.S.A.,3.0,Unknown,Costa Rica,Satisfactory
964,Letterpress,"La Red, Guaconejo",1566,2015,70.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory
965,Letterpress,Kokoa Kamili,1566,2015,70.0,U.S.A.,3.5,Unknown,United Republic of Tanzania,Satisfactory
966,Letterpress,Maranura,1371,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,Satisfactory
967,Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,Madagascar,Satisfactory
968,Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,Madagascar,Satisfactory
969,Lillie Belle,Perfect Illusion,855,2012,65.0,U.S.A.,3.5,Criollo,Peru,Satisfactory
970,Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,Satisfactory
971,Lillie Belle,La Selva,903,2012,68.0,U.S.A.,3.75,Unknown,Peru,Praiseworthy
972,Lillie Belle,Purple Haze,947,2012,75.0,U.S.A.,2.75,Unknown,"Venezuela, Dom. Rep.",Satisfactory
973,Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
974,Lillie Belle,Wild Thing,947,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,Satisfactory
975,Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,Unknown,Unknown,Satisfactory
976,Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,Unknown,Puerto Rico,Disappointing
977,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,U.S.A.,3.75,Unknown,United States of America,Praiseworthy
978,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,U.S.A.,3.25,Unknown,United States of America,Satisfactory
979,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,U.S.A.,3.75,Unknown,United States of America,Praiseworthy
980,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,U.S.A.,3.0,Unknown,United States of America,Satisfactory
981,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,U.S.A.,3.0,Unknown,United States of America,Satisfactory
982,Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,U.S.A.,3.5,Unknown,United States of America,Satisfactory
983,Love Bar,Nicaragua,1502,2015,75.0,U.S.A.,2.0,Unknown,Nicaragua,Unpleasant
984,Luker,Selva,552,2010,46.0,Colombia,2.75,Unknown,"Colombia, Ecuador",Satisfactory
985,Luker,Macondo,552,2010,60.0,Colombia,3.0,Unknown,"Colombia, Ecuador",Satisfactory
986,Luker,Misterio,552,2010,58.0,Colombia,3.0,Unknown,"Colombia, Ecuador",Satisfactory
987,Luker,Santander,552,2010,65.0,Colombia,3.5,Unknown,Colombia,Satisfactory
988,Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,Unknown,Peru,Unpleasant
989,Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25,Unknown,Peru,Disappointing
990,Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,Satisfactory
991,Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,Praiseworthy
992,Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,Premium
993,Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,Madagascar,Satisfactory
994,Madre,Guadalcanal,1940,2017,73.0,U.S.A.,3.5,Unknown,Solomon Islands,Satisfactory
995,Madre,Puerto Rico,1085,2013,70.0,U.S.A.,2.75,Unknown,Puerto Rico,Satisfactory
996,Madre,Brazil,1085,2013,70.0,U.S.A.,3.5,Unknown,Brazil,Satisfactory
997,Madre,"Choobua, Kona",1089,2013,70.0,U.S.A.,2.75,Unknown,United States of America,Satisfactory
998,Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,U.S.A.,2.75,Unknown,Mexico,Satisfactory
999,Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,U.S.A.,3.25,Unknown,United States of America,Satisfactory
1000,Madre,"Criollo, Hawaii",995,2012,70.0,U.S.A.,3.25,Criollo,United States of America,Satisfactory
1001,Madre,Kaua'i,995,2012,70.0,U.S.A.,3.5,Unknown,United States of America,Satisfactory
1002,Madre,Dominican,672,2011,70.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing
1003,Madre,Upala,693,2011,70.0,U.S.A.,2.75,Unknown,Costa Rica,Satisfactory
1004,Madre,"Chiapas, Triple Cacao",607,2010,72.0,U.S.A.,2.75,Unknown,Mexico,Satisfactory
1005,Maglio,Africa,300,2008,75.0,Italy,2.0,Unknown,United Republic of Tanzania,Unpleasant
1006,Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero (Nacional),Ecuador,Satisfactory
1007,Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,Cuba,Satisfactory
1008,Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,Praiseworthy
1009,Majani,Ecuador,531,2010,70.0,Italy,2.0,Unknown,Ecuador,Unpleasant
1010,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,Madagascar,Satisfactory
1011,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,Madagascar,Satisfactory
1012,Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines,Satisfactory
1013,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,U.S.A.,3.5,Unknown,United States of America,Satisfactory
1014,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,U.S.A.,2.75,Blend,United States of America,Satisfactory
1015,Malmo,Chuao,1856,2016,70.0,Sweden,3.0,Unknown,Venezuela,Satisfactory
1016,Mana,Ecuador,1446,2015,74.0,U.S.A.,2.5,Unknown,Ecuador,Disappointing
1017,Mana,Peru,1219,2014,74.0,U.S.A.,2.5,Unknown,Peru,Disappointing
1018,Mana,Venezuela,1219,2014,74.0,U.S.A.,2.75,Unknown,Venezuela,Satisfactory
1019,Mana,Conacado,821,2012,74.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy
1020,Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75,Unknown,Colombia,Satisfactory
1021,Manoa,Markham Valley,1522,2015,72.0,U.S.A.,3.5,Unknown,Papua New Guinea,Satisfactory
1022,Manoa,Coto Brus,1522,2015,72.0,U.S.A.,3.75,Unknown,Costa Rica,Praiseworthy
1023,Manoa,"Waiahole, O'ahu",1089,2013,72.0,U.S.A.,3.75,Unknown,United States of America,Praiseworthy
1024,Manoa,"Liberia, #174",1003,2012,72.0,U.S.A.,3.25,Unknown,Liberia,Satisfactory
1025,Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,U.S.A.,2.75,Unknown,United States of America,Satisfactory
1026,Manoa,Piura,1007,2012,72.0,U.S.A.,3.0,Unknown,Peru,Satisfactory
1027,Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,U.S.A.,3.25,Unknown,United States of America,Satisfactory
1028,Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75,Unknown,Nicaragua,Praiseworthy
1029,Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5,Unknown,Peru,Satisfactory
1030,Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,Criollo,Venezuela,Praiseworthy
1031,Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5,Unknown,Colombia,Satisfactory
1032,Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25,Unknown,Dominican Republic,Satisfactory
1033,Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,Forastero,Ghana,Satisfactory
1034,Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25,Unknown,Ecuador,Satisfactory
1035,Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75.0,U.S.A.,3.25,Trinitario,Vietnam,Satisfactory
1036,Map Chocolate,"ROIG, 2014",1474,2015,70.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,Satisfactory
1037,Map Chocolate,"Maranon, 2014",1474,2015,62.0,U.S.A.,3.5,Forastero (Nacional),Peru,Satisfactory
1038,Map Chocolate,Ecuador,1478,2015,70.0,U.S.A.,3.5,Trinitario,Ecuador,Satisfactory
1039,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad and Tobago,Satisfactory
1040,Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,Satisfactory
1041,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68.0,U.S.A.,3.5,Criollo,Peru,Satisfactory
1042,Map Chocolate,Colombia,1610,2015,75.0,U.S.A.,2.75,Unknown,Colombia,Satisfactory
1043,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72.0,U.S.A.,3.0,Unknown,United Republic of Tanzania,Satisfactory
1044,Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,U.S.A.,3.5,Unknown,Honduras,Satisfactory
1045,Marana,Piura,1872,2016,70.0,Peru,3.0,Unknown,Peru,Satisfactory
1046,Marana,Cusco,1884,2016,70.0,Peru,2.75,Unknown,Peru,Satisfactory
1047,Marana,San Martin,1884,2016,70.0,Peru,3.0,Unknown,Peru,Satisfactory
1048,Marigold's Finest,Cacao Nib Crunch,1808,2016,75.0,Canada,3.25,Unknown,Unknown,Satisfactory
1049,Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85.0,Vietnam,3.25,Trinitario,Vietnam,Satisfactory
1050,Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,Trinitario,Vietnam,Satisfactory
1051,Marou,"Dak Lak, Batch 2451",1650,2015,70.0,Vietnam,3.75,Trinitario,Vietnam,Praiseworthy
1052,Marou,"Tan Phu Dong, Treasure Island",1149,2013,75.0,Vietnam,3.5,Trinitario,Vietnam,Satisfactory
1053,Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,Trinitario,Vietnam,Satisfactory
1054,Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,Trinitario,Vietnam,Satisfactory
1055,Marou,"Tien Giang, Gao Co-op",845,2012,70.0,Vietnam,3.5,Trinitario,Vietnam,Satisfactory
1056,Marou,Ben Tre,849,2012,78.0,Vietnam,3.5,Trinitario,Vietnam,Satisfactory
1057,Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,Trinitario,Vietnam,Satisfactory
1058,Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,Trinitario,Vietnam,Satisfactory
1059,Mars,"Matina 1-6, prototype",537,2010,65.0,U.S.A.,3.0,Unknown,Costa Rica,Satisfactory
1060,Mars,Ivory Coast,544,2010,65.0,U.S.A.,3.0,Unknown,Ivory Coast,Satisfactory
1061,Mars,Nigeria,544,2010,65.0,U.S.A.,3.25,Unknown,Nigeria,Satisfactory
1062,Mars,"Ghana, prototype",544,2010,65.0,U.S.A.,3.5,Forastero,Ghana,Satisfactory
1063,Marsatta,Dominican Republic,1189,2013,74.0,U.S.A.,2.25,Unknown,Dominican Republic,Disappointing
1064,Marsatta,Dominican Republic,1189,2013,89.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing
1065,Martin Mayer,Alto Beni,1836,2016,76.0,Austria,2.75,Unknown,Bolivia,Satisfactory
1066,Martin Mayer,Pisa,1836,2016,82.0,Austria,3.0,Unknown,Haiti,Satisfactory
1067,Martin Mayer,Tumaco,1836,2016,74.0,Austria,3.25,Unknown,Colombia,Satisfactory
1068,Mast Brothers,Guatemala,1450,2015,76.0,U.S.A.,3.0,Unknown,Guatemala,Satisfactory
1069,Mast Brothers,Tanzania,1450,2015,74.0,U.S.A.,3.25,Unknown,United Republic of Tanzania,Satisfactory
1070,Mast Brothers,French Laundry 20th Anniversary,1359,2014,75.0,U.S.A.,3.75,Blend,"Peru, Belize",Praiseworthy
1071,Mast Brothers,Shake Shack,959,2012,73.0,U.S.A.,3.5,Blend,"Peru, Mad., Dom. Rep.",Satisfactory
1072,Mast Brothers,Madagascar,999,2012,72.0,U.S.A.,2.5,Trinitario,Unknown,Disappointing
1073,Mast Brothers,Chuao,999,2012,73.0,U.S.A.,2.75,Trinitario,Venezuela,Satisfactory
1074,Mast Brothers,Brooklyn Blend,672,2011,72.0,U.S.A.,3.5,Unknown,Unknown,Satisfactory
1075,Mast Brothers,"Chuao, Med. Roast",701,2011,76.0,U.S.A.,3.0,Trinitario,Venezuela,Satisfactory
1076,Mast Brothers,"Chuao, Dark Roast",709,2011,70.0,U.S.A.,3.0,Trinitario,Venezuela,Satisfactory
1077,Mast Brothers,"Chuao, Light Roast",713,2011,81.0,U.S.A.,2.75,Trinitario,Venezuela,Satisfactory
1078,Mast Brothers,Moho River,773,2011,70.0,U.S.A.,3.5,Trinitario,Belize,Satisfactory
1079,Mast Brothers,Papua New Guinea,777,2011,71.0,U.S.A.,2.75,Unknown,Papua New Guinea,Satisfactory
1080,Mast Brothers,San Martin,777,2011,75.0,U.S.A.,3.0,Unknown,Peru,Satisfactory
1081,Mast Brothers,Conacado,777,2011,73.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory
1082,Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy
1083,Mast Brothers,Patanemo,572,2010,81.0,U.S.A.,2.75,Criollo,Venezuela,Satisfactory
1084,Mast Brothers,Ocumare de la Costa,572,2010,75.0,U.S.A.,3.0,Unknown,Venezuela,Satisfactory
1085,Mast Brothers,"Dominican Republic, Coop",572,2010,70.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory
1086,Matale,"Malekula P., 2013",1177,2013,72.0,Australia,3.5,Trinitario,Vanuatu,Satisfactory
1087,Matale,"Somia, 2013",1177,2013,68.0,Australia,4.0,Trinitario,Madagascar,Premium
1088,Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,Trinitario,Papua New Guinea,Premium
1089,Matale,Blend,1181,2013,70.0,Australia,3.75,Trinitario,"PNG, Vanuatu, Mad",Praiseworthy
1090,Maverick,Maya Mountain,1367,2014,70.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory
1091,Maverick,Elvesia,1367,2014,70.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory
1092,Maverick,Tumbes,1430,2014,82.0,U.S.A.,3.25,Criollo,Peru,Satisfactory
1093,Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,U.S.A.,3.5,Criollo,Peru,Satisfactory
1094,Mayacama,Hispaniola,1728,2016,72.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1095,Meadowlands,Bolivia,1287,2014,70.0,U.S.A.,2.5,Unknown,Bolivia,Disappointing
1096,Meadowlands,Venezuela,1287,2014,70.0,U.S.A.,2.75,Unknown,Venezuela,Satisfactory
1097,Meadowlands,Belize,1287,2014,70.0,U.S.A.,3.0,Trinitario,Belize,Satisfactory
1098,Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,U.S.A.,3.0,Unknown,Nicaragua,Satisfactory
1099,Meadowlands,Dominican Republic,1291,2014,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory
1100,Menakao (aka Cinagra),Madagascar,837,2012,80.0,Madagascar,2.5,Trinitario,Madagascar,Disappointing
1101,Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,Madagascar,Disappointing
1102,Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,Unknown,El Salvador,Satisfactory
1103,Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,Unknown,El Salvador,Satisfactory
1104,Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,Unknown,Honduras,Satisfactory
1105,Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,Unknown,Honduras,Satisfactory
1106,Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,Unknown,Nicaragua,Satisfactory
1107,Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,Unknown,Nicaragua,Satisfactory
1108,Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0,Unknown,Brazil,Satisfactory
1109,Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,Trinitario,Madagascar,Satisfactory
1110,Metropolitan,South America,1688,2015,70.0,Amsterdam,3.5,Trinitario,South America,Satisfactory
1111,Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75,Unknown,Mexico,Praiseworthy
1112,Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,Trinitario,Venezuela,Satisfactory
1113,Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,Forastero,São Tomé and Príncipe,Satisfactory
1114,Michel Cluizel,Carre Amer,24,2006,60.0,France,2.0,Unknown,Unknown,Unpleasant
1115,Michel Cluizel,Carre Grand Noir,24,2006,85.0,France,2.0,Unknown,Unknown,Unpleasant
1116,Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,Forastero,São Tomé and Príncipe,Satisfactory
1117,Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0,Unknown,Dominican Republic,Premium
1118,Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,Trinitario,Madagascar,Premium
1119,Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,Unknown,Papua New Guinea,Premium
1120,Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,Unknown,Unknown,Unpleasant
1121,Middlebury,Maya Mountain,1490,2015,80.0,U.S.A.,3.5,Trinitario,Belize,Satisfactory
1122,Middlebury,San Juan Estate,1490,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad and Tobago,Satisfactory
1123,Middlebury,Oko Caribe,1490,2015,75.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy
1124,Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,U.S.A.,3.75,Unknown,Venezuela,Praiseworthy
1125,Middlebury,Kokoa Kamili,1538,2015,75.0,U.S.A.,3.25,Unknown,United Republic of Tanzania,Satisfactory
1126,Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,Satisfactory
1127,Middlebury,La Red,1117,2013,75.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing
1128,Middlebury,Belize,1117,2013,80.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory
1129,Middlebury,Houseblend,887,2012,65.0,U.S.A.,1.5,Unknown,Unknown,Unpleasant
1130,Middlebury,Alto Beni,887,2012,75.0,U.S.A.,2.0,Criollo,Bolivia,Unpleasant
1131,Middlebury,"Balinese, Java",887,2012,70.0,U.S.A.,2.5,Criollo,Indonesia,Disappointing
1132,Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,U.S.A.,2.5,Forastero (Nacional),Ecuador,Disappointing
1133,Millcreek Cacao Roasters,Ecuador,825,2012,70.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1134,Mindo,Ecuador,607,2010,67.0,U.S.A.,2.75,Unknown,Ecuador,Satisfactory
1135,Mindo,Ecuador,607,2010,77.0,U.S.A.,2.75,Unknown,Ecuador,Satisfactory
1136,Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,"Criollo, Trinitario",Haiti,Satisfactory
1137,Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,Unknown,Brazil,Praiseworthy
1138,Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,Forastero (Parazinho),Brazil,Satisfactory
1139,Mita,Tumaco,955,2012,65.0,Colombia,2.5,Unknown,Colombia,Disappointing
1140,Moho,"Toledo District, w/ nibs",1026,2013,73.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory
1141,Moho,Toledo District,1030,2013,72.0,U.S.A.,3.0,Trinitario,Belize,Satisfactory
1142,Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,U.S.A.,2.75,Trinitario,Belize,Satisfactory
1143,Molucca,La Red,1614,2015,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1144,Molucca,Indonesia,1618,2015,70.0,U.S.A.,2.75,Unknown,Indonesia,Satisfactory
1145,Molucca,Peru,1618,2015,70.0,U.S.A.,3.25,Unknown,Peru,Satisfactory
1146,Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,Satisfactory
1147,Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,Satisfactory
1148,Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,Unknown,Nicaragua,Satisfactory
1149,Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,Unknown,Dominican Republic,Satisfactory
1150,Monsieur Truffe,Papaua New Guinea,1391,2014,70.0,Australia,3.25,Unknown,Papua New Guinea,Satisfactory
1151,Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,Unknown,Ecuador,Satisfactory
1152,Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory
1153,Montecristi,Manabi,1658,2015,85.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory
1154,Muchomas (Mesocacao),Nicaragua,1462,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,Satisfactory
1155,Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,U.S.A.,3.5,Unknown,Nicaragua,Satisfactory
1156,Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68.0,U.S.A.,2.75,Unknown,United Republic of Tanzania,Satisfactory
1157,Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory
1158,Mutari,"Ambanja, batch 1 SRB",1900,2016,68.0,U.S.A.,2.75,Unknown,Madagascar,Satisfactory
1159,Mutari,"Tien Giang, batch 1 SRB",1900,2016,80.0,U.S.A.,3.0,Trinitario,Vietnam,Satisfactory
1160,Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,Unknown,Costa Rica,Disappointing
1161,Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,Unknown,Costa Rica,Satisfactory
1162,Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,Unknown,Trinidad and Tobago,Praiseworthy
1163,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78.0,Lithuania,3.75,Forastero (Nacional),Peru,Praiseworthy
1164,Naive,Grenada,867,2012,71.0,Lithuania,2.5,Trinitario,Grenada,Disappointing
1165,Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,Satisfactory
1166,Na�ve,Chuao,1399,2014,75.0,Lithuania,2.75,Trinitario,Venezuela,Satisfactory
1167,Na�ve,Barinas,1399,2014,70.0,Lithuania,3.0,Unknown,Venezuela,Satisfactory
1168,Nanea,Criollo Blend,1007,2013,85.0,U.S.A.,3.5,Unknown,United States of America,Satisfactory
1169,Nathan Miller,Peru,1403,2014,72.0,U.S.A.,2.25,Unknown,Peru,Disappointing
1170,Nathan Miller,Hispaniola,1403,2014,70.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing
1171,Nathan Miller,Madagascar,1403,2014,73.5,U.S.A.,2.5,Trinitario,Madagascar,Disappointing
1172,Nathan Miller,Ghana,1403,2014,70.0,U.S.A.,3.5,Forastero,Ghana,Satisfactory
1173,Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,Criollo,Papua New Guinea,Disappointing
1174,Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,Trinitario,Trinidad and Tobago,Praiseworthy
1175,Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,Unknown,Unknown,Unpleasant
1176,Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,Forastero,West Africa,Unpleasant
1177,Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,Forastero,São Tomé and Príncipe,Satisfactory
1178,Neuhaus (Callebaut),Ocumare,24,2006,71.0,Belgium,3.0,Criollo,Venezuela,Satisfactory
1179,Nibble,Patanemo,1526,2015,72.0,U.S.A.,2.25,Criollo,Venezuela,Disappointing
1180,Nibble,Elvesia P.,1526,2015,72.0,U.S.A.,2.75,Trinitario,Dominican Republic,Satisfactory
1181,Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory
1182,Nibble,Tumbes,1526,2015,72.0,U.S.A.,3.0,Criollo,Peru,Satisfactory
1183,Night Owl,Peru,1022,2013,75.0,U.S.A.,2.75,Unknown,Peru,Satisfactory
1184,Night Owl,Ecuador,1022,2013,75.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1185,Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,U.S.A.,3.0,Forastero,Ghana,Satisfactory
1186,Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,U.S.A.,3.0,Trinitario,Belize,Satisfactory
1187,Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,U.S.A.,3.25,Forastero (Nacional),Peru,Satisfactory
1188,Noir d' Ebine,Venezuela,837,2012,70.0,U.S.A.,3.0,Unknown,Venezuela,Satisfactory
1189,Noir d' Ebine,Ecuador,841,2012,70.0,U.S.A.,3.0,Unknown,Ecuador,Satisfactory
1190,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,Unknown,Nicaragua,Satisfactory
1191,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Niacragua,2.75,Unknown,Nicaragua,Satisfactory
1192,Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,Forastero (Nacional),Ecuador,Satisfactory
1193,Nuance,"Ghana, 2013",1454,2015,70.0,U.S.A.,3.75,Forastero,Ghana,Praiseworthy
1194,Nuance,"Ecuador, 2013",1458,2015,70.0,U.S.A.,2.75,Trinitario,Ecuador,Satisfactory
1195,Nuance,"Canoabo, 2013",1458,2015,70.0,U.S.A.,3.0,Criollo,Venezuela,Satisfactory
1196,Nuance,"Sambirano Valley, 2012",1458,2015,70.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory
1197,Nuance,La Red,1470,2015,70.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy
1198,Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,Trinitario (Scavina),Brazil,Satisfactory
1199,Oakland Chocolate Co.,Jamaica,478,2010,70.0,U.S.A.,2.5,Trinitario,Jamaica,Disappointing
1200,Obolo,Pangoa,1638,2015,70.0,Chile,3.75,Criollo,Peru,Praiseworthy
1201,Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,Criollo,Peru,Praiseworthy
